"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090004893","서원고등학교","04","공립","일반고등학교","N","단설","주간","20030301","20030303","4146510700","",".","","16939","경기도 용인시 수지구 상현로42번길 26-7","(상현동)","37.30234","127.08157","031-276-7022","031-276-7011","seowon-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090004895","천천고등학교","04","공립","일반고등학교","N","단설","주간","20040301","20040301","4111113300","",".","","16325","경기도 수원시 장안구 정자로42번길 31","(천천동,천천고등학교)","37.18022","126.5857","031-249-6705","031-269-5903","cheoncheon-h.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090004896","조원고등학교","04","공립","일반고등학교","N","단설","주간","20040301","20040301","4111113600","경기도 수원시 장안구 조원동","44번지.","440200","16293","경기도 수원시 장안구 수일로233번길 15",", 조원고등학교 (조원동)","37.306858","127.015606","031-8012-1700","031-207-8009","jowon-h.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090004897","늘푸른고등학교","04","공립","일반고등학교","N","단설","주간","20040301","20040301","4113510300","경기도 성남시 분당구 정자동","6번지.","463010","13554","경기도 성남시 분당구 성남대로407번길 26","(정자동)","37.3733938","127.1052493","031-726-4041","031-726-4045","https://npr-h.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090004898","충훈고등학교","04","공립","일반고등학교","N","단설","주간","20040301","20040301","4117110200","경기도 안양시 만안구 석수3동","595-3.","430043","13971","경기도 안양시 만안구 석수로 238","(석수동)","37.41081","126.89266","031-472-5382","031-472-6950","chunghun-h.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090004899","상일고등학교","04","공립","일반고등학교","N","단설","주간","20040301","20040301","4119210900","경기도 부천시 원미구 상동","572-2.","420866","14592","경기도 부천시 부흥로 13","(상동)","37.4980269479","126.7436916023","032-226-7400","032-321-9732","sih-h.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090004900","송내고등학교","04","공립","일반고등학교","N","단설","주간","20040301","20040301","4119410500","경기도 부천시 소사구 송내동","695.","422830","14741","경기도 부천시 소사구 서촌로20번길 13","(송내동)","37.4866195","126.7454507","0326500440","032-664-2854","https://www.goebc.kr/sn-h/main.do","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090004901","구성고등학교","04","공립","일반고등학교","N","단설","주간","20040406","20040301","4146311300","경기도 용인시 기흥구 마북동","구성중고길 23.","16917","16917","경기도 용인시 기흥구 연원로42번길 47",", 구성고등학교 (마북동)","37.2993369","127.1157065","031-284-1380","031-284-1379","https://koosung-h.goeyi.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090004902","매탄고등학교","04","공립","일반고등학교","N","단설","주간","20050101","20050301","4111710100","경기도 수원시 영통구 매탄3동","1247번지.","443848","16544","경기도 수원시 영통구 매탄로126번길 11","(매탄동,매탄고등학교)","37.2627233","127.0448051","031-218-3024","031-213-9060","https://maetan-h.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 안양시 동안구","S090004905","인덕원고등학교","04","공립","일반고등학교","N","단설","주간","20070301","20070301","4117310200","",".","","13942","경기도 안양시 동안구 안양판교로 43","(관양동,인덕원고등학교)","37.3998199","126.9813686","031-424-3092","031-424-3097","http://indeogwon-h.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090004906","범박고등학교","04","공립","일반고등학교","N","단설","주간","20060301","20060301","4119410300","경기도 부천시 소사구 범박동","113-70.","422805","14783","경기도 부천시 소사구 범박로 27-1","(범박동, 범박고등학교)","37.468103","126.811905","032-349-4622","032-349-4620","https://bbh-h.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 양주시","S090004908","덕계고등학교","04","공립","일반고등학교","N","단설","주간","20040301","20050301","4163011600","경기도 양주시 덕계동","524-1.","11440","11440","경기도 양주시 평화로1489번길 34","(덕계동,덕계고등학교)","37.8242403","127.0480005","031-858-9694","031-858-9695","https://deokgye-h.goedy.kr/deokgye-h/main.do#","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090004909","단원고등학교","04","공립","일반고등학교","N","단설","주간","20050506","20050105","4127310100","경기도 안산시 단원구 고잔동","426번지.","425020","15334","경기도 안산시 단원구 단원로 55","(고잔동)","37.327582","126.82407","031-488-0087","031-402-1432","danwon-h.goeas.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 시흥시","S090004910","군서고등학교","04","공립","일반고등학교","N","단설","주간","20060301","20060301","4139013200","경기도 시흥시 정왕동","1808-1.","429450","15054","경기도 시흥시 군서마을로 100","(정왕동)","37.348865","126.7425602999","031-363-1525","031-363-1500","www.gunseo.hs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090004912","풍동고등학교","04","공립","일반고등학교","N","단설","주간","20080506","20080301","4128510700","",".","","10303","경기도 고양시 일산동구 숲속마을로 119","(풍동,풍동고등학교)","37.6718108","126.7949808","031-926-6200","031-901-2701","https://pungdong-h.goegy.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 남양주시","S090004914","도농고등학교","04","공립","일반고등학교","N","단설","주간","20080605","20080301","4136011000","",".","","12253","경기도 남양주시 다산순환로 1","(다산동, 도농고등학교)","37.6","127.1","031-522-6022","031-522-6028","https://donong-h.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 남양주시","S090004915","평내고등학교","04","공립","일반고등학교","N","단설","주간","20060301","20060301","4136010200","",".","","12225","경기도 남양주시 평내로 57","(평내동, 평내고등학교)","37.641976","127.233891","031-559-5685","031-559-5682","http://pyeongnae-h.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 하남시","S090004916","신장고등학교","04","공립","일반고등학교","N","단설","주간","20050301","20050301","4145010600","경기도 하남시 신장동","369.","465030","12948","경기도 하남시 신장동로 19",", 신장고등학교 (신장동)","37.54386","127.2098","031-796-3761","031-796-3764","http://shinjang-h.goegh.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 이천시","S090004917","효양고등학교","04","공립","일반고등학교","N","단설","주간","20040301","20040301","4150025328","경기도 이천시 부발읍 신하리","264-1번지.","467863","17327","경기도 이천시 부발읍 효양로 214","(부발읍,효양고등학교)","37.2655493","127.4794417","031-645-7015","031-645-7099","https://hyoyang.goeic.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090004918","보정고등학교","04","공립","일반고등학교","N","단설","주간","20050304","20050301","4146311800","경기도 용인시 기흥구 보정동","1281번지.","446913","16903","경기도 용인시 기흥구 보정로 22",", 보정고등학교 (보정동)","37.3","127.1","031-270-7203","031-270-7205","bojeong-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 김포시","S090004919","풍무고등학교","04","공립","일반고등학교","N","단설","주간","20050101","20050301","4157010700","",".","","10116","경기도 김포시 풍무로93번길 53","(풍무동, 풍무고등학교)","37.60347","126.719237","031-996-4382","031-996-4386","https://pungmu-h.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 화성시","S090004920","병점고등학교","04","공립","일반고등학교","N","단설","주간","20040301","20040301","4159011700","경기도 화성시 병점동","861번지.","445360","18415","경기도 화성시 병점중앙로 72","(병점동,병점고등학교)","37.2058353","127.043665","031-228-1844","031-226-8183","https://byeongjeom-h.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 파주시","S090004921","봉일천고등학교","04","공립","일반고등학교","N","단설","주간","20070301","20070301","4148026200","경기도 파주시 조리읍 봉일천리","254-2.","413823","10938","경기도 파주시 조리읍 소곡로 54","(조리읍)","37.746772","126.8158","031-945-0857","031-945-0854","bongilcheon-h.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 파주시","S090004922","교하고등학교","04","공립","일반고등학교","N","단설","주간","20060301","20050301","4148011300","",".","","10874","경기도 파주시 책향기로 180","교하고등학교","37.722665","126.7220327","031-949-8003","031-949-8027","https://gyoha-h.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 의정부시","S090004923","상우고등학교","04","사립","일반고등학교","N","단설","주간","20030310","20030301","4115010100","경기도 의정부시 의정부2동","611번지.","480850","11626","경기도 의정부시 범골로 79","(의정부동, 상우고등학교)","37.731485","127.037426","031-850-1300","031-826-2260","https://sangwoo-h.goeujb.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090004945","이우고등학교","04","사립","특성화고등학교","N","단설","주간","20030901","20030901","4113511300","경기도 성남시 분당구 동원동","산13-1번지.","463490","13547","경기도 성남시 분당구 동막로 287",", 이우중고등학교 (동원동)","37.3530260838","127.0908593493","031-711-9295","031-711-9209","https://ewoo-mh.goesn.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 의왕시","S090005040","경기외국어고등학교","04","사립","특수목적고등학교","N","단설","주간","20040301","20040302","4143010100","경기도 의왕시 고천동","산 21-2.","437010","16075","경기도 의왕시 고산로105번길 30",", 경기외국어고등학교 (고천동)","37.3470156","126.9596562","031-3610-500","031-3610-598","www.gafl.hs.kr","남녀공학","N","","N"
